sale_id,sale_date,store_id,product_id,quantity
VX-3651,16-04-2021,ST-33,P-6,5
RT-192579,03-07-2023,ST-56,P-18,6
FX-60287,17-09-2021,ST-66,P-89,8
WS-96686,29-07-2024,ST-6,P-75,9
SJ-60633,14-03-2023,ST-63,P-48,9
IT-007018,10-03-2020,ST-33,P-21,4
XC-0361,15-12-2023,ST-18,P-62,5
OG-37268,03-09-2020,ST-38,P-44,1
UG-95842,19-03-2023,ST-53,P-50,7
CC-33711,11-03-2021,ST-72,P-24,5
JV-8581,19-02-2024,ST-1,P-21,10
VK-8655,26-05-2024,ST-68,P-12,10
WY-554480,23-09-2022,ST-26,P-18,7
ET-635478,06-07-2024,ST-73,P-46,8
KA-37145,05-11-2021,ST-28,P-73,2
PC-7882,17-02-2020,ST-23,P-76,5
KR-6476,27-05-2020,ST-19,P-74,2
LM-201878,02-03-2023,ST-41,P-88,8
QM-99137,27-12-2023,ST-38,P-41,1
JS-72040,03-02-2021,ST-67,P-62,3
JD-32529,29-11-2023,ST-24,P-30,7
HI-59977,03-11-2020,ST-62,P-40,7
WN-934396,26-08-2020,ST-54,P-54,10
QE-217661,13-10-2021,ST-56,P-7,8
CI-7801,14-12-2022,ST-71,P-58,7
QF-6574,13-05-2021,ST-37,P-64,10
UY-308120,21-08-2021,ST-29,P-71,7
JD-062018,06-10-2023,ST-32,P-10,5
SI-626759,28-10-2022,ST-68,P-37,9
NX-00290,20-02-2024,ST-61,P-40,3
NU-0613,20-01-2020,ST-32,P-76,10
VV-7475,15-09-2022,ST-45,P-61,2
KK-627352,20-03-2024,ST-33,P-16,8
OU-967376,28-02-2021,ST-38,P-35,9
KZ-020813,22-07-2021,ST-64,P-13,5
ZL-471967,03-05-2024,ST-34,P-68,1
XM-852708,09-06-2024,ST-32,P-59,6
XM-6369,03-09-2022,ST-53,P-2,9
VP-13434,19-04-2022,ST-48,P-66,3
PM-889461,16-08-2023,ST-11,P-59,5
AH-4007,14-11-2021,ST-35,P-53,10
TC-358854,20-05-2022,ST-73,P-9,1
CC-5927,27-10-2023,ST-68,P-16,5
TG-2290,13-07-2022,ST-54,P-18,5
KN-30936,05-10-2021,ST-22,P-1,2
LH-8501,09-08-2023,ST-72,P-55,3
KV-18339,30-03-2024,ST-71,P-87,3
WU-556463,22-09-2023,ST-69,P-83,8
JO-99928,22-05-2020,ST-27,P-58,4
MP-627123,25-09-2024,ST-43,P-8,6
JS-0480,18-01-2021,ST-9,P-82,4
HF-099261,27-12-2022,ST-44,P-32,6
GQ-19464,18-03-2021,ST-30,P-75,8
WY-643364,19-01-2021,ST-56,P-36,3
WO-49980,27-07-2022,ST-24,P-23,3
HS-56019,07-12-2020,ST-26,P-11,2
RV-5094,07-09-2023,ST-62,P-23,6
AI-477976,30-01-2020,ST-57,P-78,4
FM-31018,29-10-2020,ST-52,P-82,10
HZ-916317,19-01-2023,ST-65,P-13,6
RS-81176,18-07-2022,ST-74,P-80,3
HP-80541,16-03-2022,ST-73,P-65,5
BE-6732,18-10-2024,ST-37,P-7,5
YJ-9149,07-04-2020,ST-32,P-18,10
VH-092379,02-09-2023,ST-74,P-70,2
AV-9834,13-04-2021,ST-47,P-35,2
IL-4688,05-08-2024,ST-26,P-1,10
WV-288255,19-11-2022,ST-14,P-51,1
PA-470147,23-09-2023,ST-68,P-48,2
UM-5360,27-11-2021,ST-10,P-75,5
DP-444459,28-07-2020,ST-18,P-42,9
LL-102565,11-11-2024,ST-19,P-36,10
TA-381674,08-05-2021,ST-12,P-44,8
TE-93198,23-02-2023,ST-55,P-88,5
NL-64915,24-05-2024,ST-37,P-74,4
CW-299404,10-04-2021,ST-62,P-51,4
JX-8968,17-02-2020,ST-64,P-75,10
VC-16477,29-04-2022,ST-57,P-36,9
QI-07736,03-09-2023,ST-7,P-52,7
XL-58336,08-04-2024,ST-25,P-31,3
UL-893957,07-10-2023,ST-62,P-74,9
ZM-0536,28-08-2023,ST-34,P-65,7
KC-44013,10-04-2023,ST-51,P-37,8
NY-86507,11-04-2020,ST-54,P-85,2
IT-084928,11-08-2023,ST-53,P-21,3
JR-281917,17-02-2022,ST-31,P-17,6
KS-5657,21-01-2024,ST-36,P-22,4
WS-16733,05-08-2020,ST-17,P-52,6
QH-809413,13-11-2023,ST-12,P-10,1
JO-664563,19-01-2023,ST-5,P-10,4
TM-3315,01-09-2024,ST-56,P-50,2
PC-301784,05-03-2022,ST-55,P-51,6
UU-066723,05-09-2020,ST-28,P-59,4
OP-8081,18-11-2020,ST-25,P-58,6
CO-455624,11-07-2024,ST-18,P-57,6
CX-667237,28-05-2022,ST-72,P-76,7
JJ-5992,17-06-2020,ST-40,P-29,9
KJ-852835,11-08-2023,ST-4,P-88,3
PZ-8095,01-10-2022,ST-34,P-72,2
KZ-5672,20-04-2022,ST-43,P-59,8
OZ-241698,21-03-2022,ST-64,P-7,4
UJ-016457,16-08-2021,ST-62,P-7,8
WF-7035,05-03-2024,ST-1,P-69,6
ZZ-5784,27-10-2020,ST-21,P-58,1
DD-1734,08-03-2023,ST-12,P-35,9
IW-224955,24-09-2024,ST-62,P-56,2
EH-06513,19-05-2021,ST-50,P-45,3
TT-62074,17-08-2020,ST-4,P-33,7
CR-776160,13-07-2020,ST-34,P-76,4
DJ-781008,22-09-2020,ST-35,P-54,7
JD-27725,23-10-2021,ST-61,P-9,2
WA-03169,05-05-2021,ST-53,P-27,6
XJ-864448,22-09-2020,ST-15,P-59,3
HR-64200,17-11-2021,ST-3,P-46,4
QA-893141,14-11-2020,ST-73,P-30,4
WS-7602,15-05-2023,ST-74,P-39,9
DZ-9581,19-02-2020,ST-52,P-29,10
LZ-756046,23-01-2024,ST-15,P-28,7
FY-6231,09-04-2021,ST-22,P-49,9
AG-341515,23-07-2023,ST-19,P-35,3
OJ-59610,10-07-2021,ST-9,P-85,9
MX-07078,08-08-2024,ST-72,P-21,1
VF-499737,09-07-2022,ST-52,P-65,2
AP-4856,15-04-2021,ST-59,P-48,6
BS-16915,12-08-2020,ST-11,P-53,3
AW-78521,14-12-2022,ST-21,P-30,3
CW-468937,28-04-2021,ST-14,P-55,5
MQ-242331,28-07-2023,ST-70,P-21,4
XC-240699,27-02-2023,ST-8,P-39,4
TV-151960,18-02-2021,ST-56,P-69,2
YJ-700802,11-01-2022,ST-6,P-85,5
ZZ-701827,30-09-2023,ST-13,P-6,6
DB-7005,30-08-2022,ST-46,P-29,1
JO-87313,23-01-2022,ST-22,P-39,4
YB-56592,05-05-2021,ST-65,P-50,9
HY-24970,23-04-2024,ST-40,P-41,3
MR-774784,02-04-2023,ST-4,P-89,2
JB-134106,21-12-2023,ST-23,P-20,7
BV-7676,23-01-2023,ST-4,P-33,4
KR-0738,13-01-2023,ST-48,P-4,10
CS-36462,17-08-2024,ST-39,P-81,10
CW-61250,02-07-2020,ST-14,P-41,5
QQ-9849,20-06-2020,ST-2,P-88,9
DR-7478,15-04-2020,ST-59,P-9,10
FR-857347,26-11-2020,ST-14,P-45,2
AP-1921,08-01-2024,ST-56,P-79,5
DR-2439,15-03-2022,ST-6,P-36,4
TW-685982,16-04-2024,ST-51,P-45,1
VN-5010,30-09-2024,ST-11,P-31,8
SU-3401,20-12-2023,ST-18,P-5,1
YM-7627,20-05-2020,ST-48,P-25,4
GS-655925,03-05-2023,ST-50,P-21,4
VZ-76011,22-12-2022,ST-37,P-27,1
UJ-88382,14-07-2023,ST-62,P-50,1
PW-23261,08-04-2023,ST-67,P-48,10
HK-92232,12-08-2023,ST-38,P-55,6
CL-47850,22-09-2020,ST-1,P-78,8
RE-15479,30-05-2024,ST-54,P-12,1
CS-48062,29-08-2021,ST-4,P-66,6
UY-66866,12-02-2023,ST-18,P-86,3
FL-344814,04-05-2020,ST-73,P-41,8
AR-47743,18-06-2024,ST-23,P-25,6
DA-98714,16-12-2022,ST-50,P-86,10
PM-37352,19-06-2023,ST-61,P-10,4
IJ-10693,18-07-2021,ST-10,P-41,10
AE-0471,09-10-2021,ST-35,P-73,10
YV-6088,24-03-2020,ST-45,P-69,6
HH-341844,05-06-2023,ST-68,P-15,2
GF-7757,12-01-2023,ST-15,P-72,10
WN-44905,15-06-2021,ST-60,P-75,8
ZG-747316,27-03-2024,ST-29,P-1,4
CM-9736,18-12-2023,ST-42,P-32,6
ON-128403,31-01-2024,ST-39,P-45,8
BZ-4210,12-09-2021,ST-18,P-28,10
IP-5910,27-03-2021,ST-3,P-63,6
FG-9491,19-05-2020,ST-31,P-44,8
JP-9893,04-02-2021,ST-56,P-32,3
UT-588189,16-07-2021,ST-18,P-73,6
JY-92326,22-02-2022,ST-3,P-54,9
FW-2185,06-08-2023,ST-7,P-50,5
VD-583219,18-03-2021,ST-71,P-51,3
GF-393488,21-02-2021,ST-31,P-50,2
BW-3581,07-02-2020,ST-32,P-31,6
XL-592189,26-10-2023,ST-73,P-61,4
CY-90736,27-05-2024,ST-9,P-57,3
MY-86238,11-10-2024,ST-22,P-24,8
MF-5356,07-01-2023,ST-64,P-22,9
OM-79703,12-11-2020,ST-45,P-23,2
IO-894033,17-10-2021,ST-74,P-65,7
VU-507518,10-04-2024,ST-29,P-61,5
ZN-8415,31-03-2021,ST-74,P-14,8
RL-980307,14-01-2022,ST-22,P-76,8
ZL-321308,15-04-2024,ST-23,P-84,9
CT-80858,01-07-2024,ST-42,P-58,7
YL-6405,06-07-2024,ST-33,P-28,7
NG-088295,19-07-2024,ST-12,P-30,4
FV-876924,19-10-2023,ST-65,P-38,8
MQ-3228,30-07-2020,ST-42,P-79,8
LB-0390,22-10-2021,ST-11,P-35,5
RE-84220,25-04-2024,ST-6,P-62,4
PK-73312,03-01-2023,ST-50,P-41,1
LA-4781,05-08-2022,ST-23,P-31,4
YA-07566,01-03-2020,ST-17,P-30,1
IG-4116,12-05-2021,ST-65,P-10,8
DJ-368683,24-01-2021,ST-37,P-6,6
SM-8767,02-06-2023,ST-31,P-66,9
OC-447443,17-11-2021,ST-70,P-18,6
QH-761353,02-02-2024,ST-4,P-28,10
XK-8967,02-09-2020,ST-60,P-82,3
TS-312711,21-09-2022,ST-72,P-69,3
DD-2703,20-06-2022,ST-3,P-46,8
WN-6247,30-11-2021,ST-7,P-75,10
BL-2874,07-06-2022,ST-16,P-74,1
MQ-548206,28-09-2021,ST-20,P-26,2
AQ-9807,17-05-2023,ST-7,P-71,3
EZ-21748,09-01-2024,ST-75,P-66,9
QS-898811,24-08-2022,ST-33,P-51,7
HU-6451,30-06-2023,ST-42,P-66,4
FH-24234,14-11-2020,ST-29,P-45,3
QS-1091,14-11-2022,ST-64,P-62,6
BV-946441,05-09-2022,ST-2,P-55,2
HV-5761,22-12-2022,ST-50,P-71,10
OF-886509,15-06-2024,ST-26,P-81,5
SL-06993,25-01-2024,ST-59,P-20,9
BB-64178,27-03-2023,ST-55,P-60,7
LK-3223,14-06-2021,ST-68,P-37,6
KY-94904,03-10-2023,ST-18,P-78,1
WC-350999,06-11-2023,ST-18,P-24,9
VQ-5839,09-11-2022,ST-42,P-14,8
GA-18711,20-04-2022,ST-32,P-2,6
DN-866861,18-02-2021,ST-28,P-41,4
AJ-6699,01-07-2020,ST-31,P-65,10
IN-107225,15-03-2023,ST-3,P-50,5
RU-154723,17-11-2022,ST-40,P-22,8
FH-187867,13-11-2023,ST-2,P-67,1
RG-36070,10-02-2021,ST-75,P-70,4
LX-29069,15-10-2023,ST-58,P-63,6
KF-282055,15-02-2020,ST-66,P-70,5
XR-56812,30-01-2024,ST-56,P-12,8
SJ-879180,01-02-2023,ST-7,P-58,1
GV-633245,08-06-2022,ST-24,P-14,3
XQ-777152,20-09-2023,ST-8,P-78,2
FG-496844,02-03-2022,ST-33,P-17,2
HE-8686,21-02-2021,ST-20,P-55,5
XL-16788,06-03-2021,ST-15,P-70,4
OB-8192,20-02-2021,ST-67,P-8,4
QI-834541,26-05-2022,ST-62,P-69,10
PH-0843,03-06-2021,ST-62,P-56,1
KF-98173,06-06-2023,ST-34,P-46,3
BR-352531,03-04-2024,ST-18,P-37,9
QI-91690,24-10-2023,ST-28,P-59,3
ZI-880790,27-10-2020,ST-48,P-59,8
MQ-282054,27-05-2021,ST-27,P-27,7
XU-24254,27-10-2024,ST-3,P-13,9
XL-195943,16-06-2020,ST-68,P-12,1
DF-8845,24-05-2024,ST-55,P-28,9
JY-13224,11-07-2020,ST-21,P-47,6
NO-95380,27-05-2022,ST-51,P-74,2
IG-832013,27-01-2023,ST-37,P-75,4
OL-2384,16-08-2022,ST-74,P-28,5
IG-9089,26-10-2021,ST-26,P-5,10
VE-507268,10-11-2022,ST-14,P-88,1
KG-048598,22-08-2020,ST-29,P-72,7
AR-18913,29-07-2022,ST-71,P-7,6
MJ-907210,18-06-2024,ST-18,P-65,10
IK-831731,24-02-2022,ST-9,P-32,7
PM-2479,30-07-2024,ST-74,P-31,8
OA-2569,09-03-2020,ST-32,P-47,10
LZ-9936,29-11-2021,ST-52,P-68,1
OB-998447,30-10-2020,ST-34,P-60,6
YL-7430,24-06-2024,ST-14,P-52,10
UN-7982,13-01-2021,ST-15,P-88,2
FE-0758,15-08-2024,ST-35,P-46,8
WD-872588,25-05-2021,ST-30,P-35,9
DW-0514,03-06-2020,ST-11,P-50,5
GS-1933,30-06-2023,ST-68,P-83,7
HN-26809,17-01-2020,ST-11,P-56,5
TE-73083,06-06-2020,ST-62,P-42,8
MO-142638,28-07-2023,ST-3,P-11,10
YX-8518,18-06-2024,ST-24,P-61,2
FR-92335,03-11-2022,ST-65,P-34,9
OR-10274,25-10-2020,ST-24,P-42,8
JH-0426,18-02-2021,ST-20,P-27,1
WN-72150,02-07-2022,ST-48,P-76,8
EZ-7594,05-03-2024,ST-45,P-4,2
OP-7702,26-09-2024,ST-35,P-48,7
PU-406256,15-05-2023,ST-19,P-21,2
EU-94807,23-08-2024,ST-68,P-85,5
IN-331559,09-01-2021,ST-10,P-20,4
OM-4688,25-01-2022,ST-66,P-54,2
UE-8935,24-04-2020,ST-2,P-9,1
OG-98032,17-03-2023,ST-17,P-67,4
PH-7645,20-04-2024,ST-65,P-53,2
RR-37338,03-06-2021,ST-58,P-29,10
MW-6615,01-01-2021,ST-64,P-66,2
ZY-657432,15-07-2024,ST-23,P-2,6
KK-481371,08-03-2024,ST-1,P-20,3
RN-293119,10-02-2020,ST-32,P-83,2
YW-64292,23-09-2022,ST-73,P-61,4
YS-949379,22-09-2023,ST-25,P-43,1
ZS-54048,09-09-2023,ST-12,P-35,8
EG-5034,20-05-2023,ST-27,P-37,3
IV-75355,27-08-2021,ST-44,P-52,8
QF-72157,01-02-2020,ST-69,P-38,7
NP-22940,12-02-2024,ST-65,P-45,2
JJ-48926,14-05-2024,ST-47,P-86,1
XD-0080,27-09-2020,ST-55,P-69,8
NT-5941,10-07-2022,ST-25,P-31,7
OK-647190,11-07-2020,ST-1,P-57,5
GK-84923,29-09-2020,ST-47,P-66,8
MH-2770,11-09-2021,ST-34,P-82,4
MX-3220,20-06-2021,ST-49,P-56,2
UH-64267,06-10-2020,ST-22,P-25,8
DF-1250,19-01-2024,ST-71,P-41,8
MV-094761,11-12-2022,ST-12,P-5,10
YS-286461,18-05-2023,ST-53,P-11,7
AP-1292,03-02-2024,ST-69,P-80,1
ZO-018091,12-06-2023,ST-69,P-24,7
YN-4185,18-03-2024,ST-31,P-2,3
BT-480745,20-01-2022,ST-59,P-21,5
RJ-145346,19-11-2021,ST-64,P-42,8
WM-713031,10-10-2022,ST-44,P-62,1
MY-6909,06-03-2023,ST-54,P-24,10
RF-357941,30-12-2021,ST-61,P-44,6
AY-4079,23-12-2020,ST-41,P-11,2
AR-86572,23-06-2023,ST-27,P-39,3
IX-698860,12-05-2022,ST-37,P-30,9
BY-240558,23-07-2024,ST-20,P-39,4
HL-3690,25-03-2022,ST-67,P-59,10
XB-069070,29-04-2022,ST-52,P-13,9
DH-6287,04-06-2023,ST-68,P-15,8
NO-835723,22-09-2021,ST-24,P-5,2
RR-764392,19-06-2023,ST-36,P-11,10
RM-58835,12-09-2021,ST-55,P-58,3
UA-572653,24-08-2023,ST-28,P-86,9
UC-619490,03-09-2022,ST-58,P-34,5
OY-710796,20-06-2020,ST-28,P-58,8
DP-5961,20-01-2021,ST-17,P-38,1
HY-503049,15-07-2022,ST-53,P-75,10
IE-1813,15-08-2020,ST-29,P-41,2
OM-987286,16-09-2020,ST-41,P-29,5
CC-6234,20-09-2022,ST-1,P-68,5
QN-9615,28-08-2021,ST-3,P-47,7
LU-536935,02-02-2021,ST-29,P-29,3
BC-215469,04-05-2022,ST-13,P-57,1
MV-30096,02-03-2022,ST-59,P-63,3
ON-79355,19-11-2022,ST-13,P-53,5
MT-8149,14-10-2022,ST-62,P-86,4
SW-4091,09-04-2024,ST-20,P-36,3
GY-083541,12-08-2020,ST-67,P-66,8
UD-431742,02-03-2022,ST-24,P-64,2
DT-741208,19-06-2023,ST-60,P-29,8
CN-858477,03-07-2022,ST-60,P-35,7
CZ-58244,31-03-2023,ST-19,P-71,1
LM-079493,24-07-2024,ST-32,P-5,1
PF-069025,02-01-2020,ST-39,P-11,8
GD-59920,24-04-2024,ST-21,P-22,5
BQ-445744,26-07-2021,ST-50,P-60,8
NB-7004,22-11-2020,ST-30,P-73,4
SQ-7469,10-11-2022,ST-66,P-87,9
RH-138906,19-04-2024,ST-60,P-74,2
CK-161384,25-04-2020,ST-5,P-3,10
OV-174313,01-09-2024,ST-74,P-65,10
PV-660867,23-01-2021,ST-36,P-72,1
IE-429050,22-12-2021,ST-53,P-33,10
PW-31569,12-09-2023,ST-60,P-75,9
SJ-97161,05-04-2021,ST-65,P-49,5
GA-643040,25-07-2022,ST-50,P-23,9
UL-956289,13-03-2023,ST-69,P-17,8
JE-3930,30-10-2024,ST-66,P-79,4
NT-5293,07-08-2024,ST-2,P-81,1
MV-296854,04-03-2023,ST-14,P-84,3
CD-719226,17-02-2022,ST-42,P-83,1
MM-936219,13-05-2021,ST-49,P-66,9
VC-328355,20-11-2020,ST-15,P-9,4
TJ-8031,24-01-2021,ST-27,P-89,7
NC-198649,06-06-2024,ST-47,P-72,7
HE-36807,03-04-2020,ST-58,P-56,5
MW-29407,05-09-2020,ST-12,P-85,7
NK-92740,12-01-2021,ST-12,P-27,1
RA-835865,17-05-2023,ST-25,P-2,1
II-23402,12-02-2020,ST-10,P-37,10
XD-0330,25-04-2022,ST-56,P-44,1
JQ-0749,02-11-2023,ST-55,P-55,1
EJ-22439,15-07-2020,ST-27,P-5,1
GE-01699,30-05-2024,ST-54,P-9,10
JF-3572,01-08-2021,ST-67,P-3,7
FX-8248,19-09-2021,ST-71,P-65,5
EC-53083,24-01-2021,ST-60,P-73,10
UY-10568,17-12-2023,ST-44,P-19,6
NB-41000,28-10-2021,ST-60,P-17,7
SB-866969,01-11-2020,ST-7,P-66,10
NU-69939,28-07-2020,ST-41,P-50,6
RZ-3869,21-03-2021,ST-45,P-75,6
EA-475793,03-08-2024,ST-32,P-19,6
YC-62776,19-07-2024,ST-21,P-50,3
AS-0050,28-03-2020,ST-22,P-79,2
UA-0822,11-11-2022,ST-67,P-4,8
QL-10992,09-09-2021,ST-75,P-5,5
HN-41898,14-05-2023,ST-14,P-82,2
IA-5265,13-01-2020,ST-31,P-61,3
MM-900033,07-01-2020,ST-21,P-82,8
LJ-83732,11-01-2020,ST-35,P-88,3
LH-34264,14-10-2022,ST-42,P-40,9
ZY-61345,12-09-2021,ST-50,P-51,9
JY-53831,13-11-2020,ST-12,P-51,3
BY-41186,10-01-2023,ST-48,P-18,4
OU-1183,05-04-2020,ST-11,P-22,5
FW-152091,09-03-2022,ST-12,P-84,10
WK-260970,26-11-2023,ST-75,P-36,4
QH-4022,20-11-2020,ST-36,P-2,9
OZ-411613,22-04-2020,ST-12,P-55,4
MI-27659,18-10-2021,ST-61,P-3,1
VR-4446,22-10-2023,ST-35,P-37,4
IC-9719,30-07-2023,ST-45,P-37,3
JL-64662,18-11-2023,ST-7,P-17,9
EK-4242,10-01-2023,ST-9,P-79,3
BH-3018,29-08-2024,ST-50,P-30,9
ZA-7158,10-02-2024,ST-19,P-16,8
XR-28797,30-09-2023,ST-23,P-70,9
NV-19126,17-05-2020,ST-32,P-60,8
FZ-59339,10-12-2022,ST-73,P-48,8
GQ-461643,24-03-2022,ST-60,P-45,1
QH-297063,22-03-2021,ST-23,P-41,3
XS-98506,12-06-2020,ST-29,P-25,9
SB-513445,04-05-2024,ST-54,P-29,5
BU-825781,20-11-2022,ST-1,P-80,3
ZM-019056,26-06-2020,ST-23,P-9,1
AL-49966,12-02-2022,ST-1,P-59,9
WB-055948,08-01-2024,ST-27,P-74,6
PJ-967603,16-09-2020,ST-30,P-11,8
VO-3583,13-03-2022,ST-48,P-84,3
IO-4509,14-09-2023,ST-58,P-35,8
UU-094382,13-09-2020,ST-70,P-49,3
HR-0256,08-02-2022,ST-44,P-45,3
HF-2246,06-04-2024,ST-67,P-85,4
FL-2918,29-10-2021,ST-35,P-25,10
BG-037105,18-09-2024,ST-70,P-59,9
LH-54458,19-05-2020,ST-17,P-68,6
LJ-62621,25-07-2024,ST-15,P-48,8
ZZ-76784,17-04-2023,ST-40,P-48,10
TL-389952,19-07-2021,ST-52,P-6,4
TX-728929,26-03-2024,ST-3,P-29,8
IZ-7731,24-04-2024,ST-58,P-61,2
NP-4247,10-02-2023,ST-11,P-23,1
JB-0577,06-08-2022,ST-12,P-22,8
ME-96471,27-10-2023,ST-32,P-8,10
YS-079648,21-11-2022,ST-49,P-11,5
SE-69994,05-05-2020,ST-63,P-22,4
OT-67861,01-11-2022,ST-53,P-69,4
BW-483606,12-09-2021,ST-24,P-31,1
CP-6995,21-05-2021,ST-73,P-47,7
IH-1100,26-08-2022,ST-42,P-23,8
MZ-4417,08-03-2021,ST-29,P-73,9
HZ-33829,29-09-2020,ST-60,P-71,1
RZ-36544,22-04-2020,ST-70,P-35,10
LG-563671,18-05-2021,ST-40,P-88,10
KP-19234,06-05-2020,ST-25,P-65,1
JX-883414,19-02-2024,ST-11,P-42,1
RC-4420,10-03-2024,ST-27,P-7,9
DD-302440,16-12-2023,ST-14,P-22,3
MI-15342,07-06-2024,ST-67,P-86,2
KU-97184,25-08-2021,ST-43,P-28,9
KJ-455068,21-09-2023,ST-6,P-18,4
IR-08756,09-11-2023,ST-75,P-43,8
VO-9592,30-03-2023,ST-30,P-35,9
TZ-7613,29-10-2020,ST-18,P-10,9
EQ-1128,08-10-2023,ST-13,P-42,5
IC-29609,04-02-2023,ST-46,P-3,10
EG-881618,27-03-2024,ST-26,P-11,4
TK-0328,27-06-2024,ST-56,P-83,1
NE-20560,15-10-2022,ST-2,P-18,9
HN-496747,29-05-2021,ST-55,P-47,2
XQ-3533,12-10-2020,ST-32,P-64,10
UG-46814,18-09-2022,ST-36,P-45,7
HX-627283,29-09-2024,ST-24,P-8,9
WT-94291,28-05-2022,ST-6,P-51,10
QX-700375,28-08-2022,ST-24,P-43,8
ON-35224,15-10-2024,ST-70,P-23,1
OZ-7892,12-02-2022,ST-12,P-47,9
OJ-085202,08-04-2022,ST-48,P-73,2
VN-905688,19-04-2020,ST-72,P-35,9
IG-89006,31-07-2021,ST-17,P-6,1
XL-72790,05-01-2022,ST-31,P-88,7
DF-4067,13-05-2020,ST-63,P-59,7
QJ-808201,26-04-2021,ST-33,P-2,7
JJ-81839,26-01-2020,ST-70,P-12,2
ZY-5532,12-04-2022,ST-27,P-46,7
QH-75185,27-07-2023,ST-55,P-1,7
WV-8534,24-07-2020,ST-35,P-33,10
GX-05076,14-12-2020,ST-21,P-24,10
JF-21856,05-03-2024,ST-15,P-88,7
DF-86334,22-05-2021,ST-49,P-68,3
BU-76788,28-10-2020,ST-68,P-76,4
WO-92624,28-04-2023,ST-62,P-51,8
TC-665701,09-06-2022,ST-66,P-43,7
IJ-898039,17-06-2023,ST-48,P-72,4
JT-294343,07-04-2020,ST-40,P-76,2
DW-6021,16-03-2022,ST-25,P-13,6
NJ-488836,24-08-2020,ST-24,P-49,6
TY-0996,27-09-2020,ST-28,P-17,7
LD-0400,11-07-2024,ST-44,P-84,10
PA-957959,19-04-2021,ST-34,P-54,10
LS-6847,12-03-2022,ST-49,P-8,9
QA-828394,02-05-2022,ST-36,P-34,9
KM-477362,17-12-2022,ST-69,P-51,8
JX-63411,06-06-2021,ST-74,P-57,8
PI-5469,18-11-2022,ST-23,P-23,3
BJ-0871,12-01-2021,ST-5,P-2,5
TB-9621,22-06-2023,ST-55,P-65,1
IE-851451,19-05-2023,ST-18,P-35,10
NM-286114,16-03-2020,ST-59,P-13,4
DS-7722,04-12-2020,ST-72,P-65,6
WT-83844,10-10-2023,ST-52,P-71,3
PL-650759,19-02-2024,ST-74,P-44,8
QR-605666,13-03-2023,ST-31,P-30,7
QL-67259,03-04-2022,ST-24,P-82,8
RU-276837,08-09-2022,ST-15,P-74,3
OH-0415,02-02-2021,ST-63,P-57,10
EV-03805,14-01-2022,ST-67,P-13,3
IR-517332,25-06-2024,ST-53,P-69,9
DK-323126,23-04-2020,ST-32,P-53,5
IO-330365,21-03-2023,ST-48,P-67,5
TZ-99689,07-08-2021,ST-73,P-36,10
GU-54115,06-03-2021,ST-73,P-89,5
QV-16789,09-08-2023,ST-35,P-80,9
LJ-648342,04-11-2024,ST-70,P-24,10
GI-3210,02-07-2022,ST-74,P-22,3
ZO-48031,06-02-2020,ST-22,P-76,10
FY-2514,22-09-2023,ST-55,P-16,8
UR-235716,11-05-2021,ST-67,P-51,8
PM-5189,23-10-2020,ST-67,P-89,5
OZ-35042,07-04-2021,ST-37,P-18,8
ZV-080443,09-06-2024,ST-22,P-25,5
MO-24213,21-11-2023,ST-64,P-4,2
CB-37068,17-02-2023,ST-35,P-20,6
CK-8181,19-06-2021,ST-53,P-45,9
FZ-235024,13-02-2021,ST-57,P-32,2
LP-445638,17-11-2022,ST-42,P-86,9
JT-0785,17-09-2020,ST-65,P-41,7
OP-12413,04-04-2022,ST-46,P-32,3
WQ-601455,04-10-2022,ST-18,P-75,7
OX-9966,03-11-2024,ST-34,P-60,7
FF-28776,03-09-2023,ST-26,P-19,1
RE-5172,03-01-2024,ST-5,P-53,4
PC-4249,05-03-2020,ST-41,P-31,9
QK-115877,06-09-2020,ST-39,P-23,3
RU-4180,19-12-2020,ST-67,P-42,2
SR-445874,06-05-2023,ST-65,P-82,8
OJ-33502,18-07-2021,ST-55,P-15,2
FB-902418,14-02-2022,ST-35,P-76,6
CS-46358,07-10-2021,ST-5,P-11,3
KI-0146,21-01-2023,ST-52,P-88,3
TB-416004,10-10-2021,ST-58,P-61,1
MQ-5692,10-06-2023,ST-15,P-70,9
IT-2162,07-10-2024,ST-25,P-74,10
TL-682610,10-07-2024,ST-41,P-63,5
IU-629679,12-07-2021,ST-64,P-35,10
LB-82616,10-07-2021,ST-43,P-65,5
WK-6156,21-11-2022,ST-45,P-56,10
WP-53638,12-09-2023,ST-3,P-88,5
FE-68292,03-07-2020,ST-64,P-43,10
RX-3588,07-09-2022,ST-30,P-79,1
ZC-1145,28-01-2024,ST-67,P-49,5
QY-753420,14-09-2021,ST-35,P-38,7
QD-06277,21-08-2022,ST-36,P-7,2
UB-4905,27-10-2020,ST-70,P-33,1
AM-4183,26-06-2020,ST-27,P-78,7
IE-6744,14-11-2020,ST-41,P-5,3
FB-129824,03-04-2024,ST-36,P-63,9
ZD-422554,04-09-2024,ST-69,P-43,8
RC-70013,29-09-2023,ST-64,P-14,3
RR-528645,21-11-2022,ST-51,P-60,6
BA-897406,14-12-2021,ST-38,P-49,9
EA-6034,29-07-2023,ST-11,P-3,1
PA-76122,19-05-2024,ST-45,P-52,10
FC-35243,16-10-2021,ST-57,P-43,5
WZ-709763,22-04-2024,ST-33,P-53,3
